       sample #	     V5	   MLII
           1350	    979	   1023
           1351	    980	   1026
           1352	    983	   1030
           1353	    984	   1028
           1354	    985	   1026
           1355	    981	   1022
           1356	    980	   1025
           1357	    976	   1023
           1358	    978	   1026
           1359	    981	   1027
           1360	    981	   1024
           1361	    977	   1022
           1362	    975	   1023
           1363	    975	   1024
           1364	    979	   1026
           1365	    979	   1025
           1366	    978	   1023
           1367	    977	   1020
           1368	    975	   1021
           1369	    975	   1021
           1370	    980	   1024
           1371	    978	   1025
           1372	    980	   1022
           1373	    976	   1019
           1374	    974	   1020
           1375	    974	   1023
           1376	    976	   1025
           1377	    977	   1022
           1378	    977	   1022
           1379	    973	   1017
           1380	    975	   1018
           1381	    972	   1017
           1382	    975	   1021
           1383	    976	   1021
           1384	    975	   1020
           1385	    972	   1015
           1386	    970	   1016
           1387	    968	   1018
           1388	    973	   1021
           1389	    975	   1021
           1390	    975	   1016
           1391	    971	   1016
           1392	    966	   1016
           1393	    969	   1019
           1394	    970	   1020
           1395	    974	   1021
           1396	    973	   1019
           1397	    972	   1017
           1398	    970	   1016
           1399	    969	   1018
           1400	    970	   1020
           1401	    974	   1019
           1402	    974	   1019
           1403	    970	   1016
           1404	    966	   1017
           1405	    969	   1019
